TransactionID,OrderID,Order Date,Quantity,ProductID,RepID,ChannelID,PaymentID,SegmentID,CustomerID
TRX103198,ORD587888,02/12/2024,2,P4355,R1009,C-1002,PM-1127,SID-1002,C22968
TRX104019,ORD681361,03/12/2024,4,P4309,R1010,C-1002,PM-1122,SID-1003,C20787
TRX101724,ORD539388,03/12/2024,5,P2707,R1001,C-1002,PM-1123,SID-1001,C20377
TRX103007,ORD588096,03/12/2024,1,P7603,R1002,C-1003,PM-1124,SID-1002,C27173
TRX103469,ORD501127,03/12/2024,5,P8444,R1003,C-1002,PM-1125,SID-1001,C25771
TRX104016,ORD587885,03/12/2024,5,P1566,R1004,C-1003,PM-1126,SID-1002,C29804
TRX104962,ORD649116,03/12/2024,3,P3193,R1005,C-1004,PM-1127,SID-1003,C27055
TRX100750,ORD627776,04/12/2024,1,P9484,R1006,C-1002,PM-1122,SID-1001,C24940
TRX103922,ORD567263,05/12/2024,3,P2653,R1006,C-1003,PM-1123,SID-1002,C25496
TRX104707,ORD696013,06/12/2024,5,P0126,R1001,C-1004,PM-1124,SID-1003,C23451
TRX104958,ORD589393,06/12/2024,3,P6794,R1002,C-1002,PM-1125,SID-1004,C24717
TRX100191,ORD565720,06/12/2024,4,P5552,R1003,C-1003,PM-1126,SID-1001,C26486
TRX102000,ORD610885,06/12/2024,2,P7834,R1004,C-1004,PM-1127,SID-1002,C25385
TRX103409,ORD696231,06/12/2024,5,P1628,R1005,C-1001,PM-1122,SID-1003,C21463
TRX104118,ORD643785,06/12/2024,3,P5107,R1006,C-1002,PM-1123,SID-1004,C21070
TRX100543,ORD646358,07/12/2024,3,P0481,R1007,C-1003,PM-1124,SID-1001,C23717
TRX101939,ORD548127,07/12/2024,5,P1840,R1008,C-1004,PM-1125,SID-1002,C28520
TRX103324,ORD668168,07/12/2024,3,P6454,R1009,C-1001,PM-1126,SID-1003,C29647
TRX104936,ORD646430,08/12/2024,4,P4101,R1010,C-1002,PM-1127,SID-1004,C29326
TRX100968,ORD613016,08/12/2024,4,P2359,R1001,C-1001,PM-1122,SID-1001,C21728
TRX102011,ORD594848,09/12/2024,7,P7251,R1001,C-1001,PM-1123,SID-1001,C25134
TRX100931,ORD642382,09/12/2024,5,P4495,R1002,C-1002,PM-1124,SID-1002,C27003
TRX102019,ORD680036,09/12/2024,3,P0225,R1001,C-1003,PM-1125,SID-1001,C25108
TRX102237,ORD515687,09/12/2024,3,P1894,R1002,C-1004,PM-1126,SID-1002,C23858
TRX102964,ORD564625,09/12/2024,2,P4355,R1003,C-1001,PM-1127,SID-1003,C21167
TRX101872,ORD617604,09/12/2024,3,P4309,R1004,C-1002,PM-1122,SID-1004,C22105
TRX102173,ORD560254,09/12/2024,3,P2707,R1005,C-1003,PM-1123,SID-1001,C29374
TRX103265,ORD564900,09/12/2024,1,P7603,R1006,C-1004,PM-1124,SID-1002,C26051
TRX104409,ORD686147,10/12/2024,5,P8444,R1007,C-1001,PM-1125,SID-1003,C21807
TRX100467,ORD567960,10/12/2024,9,P1566,R1001,C-1002,PM-1126,SID-1001,C22988
TRX103520,ORD690602,10/12/2024,5,P3193,R1002,C-1003,PM-1127,SID-1002,C23365
TRX103951,ORD642599,12/12/2024,4,P9484,R1003,C-1004,PM-1122,SID-1001,C24742
TRX102433,ORD641045,12/12/2024,5,P2653,R1004,C-1002,PM-1123,SID-1002,C28349
TRX104248,ORD599599,12/12/2024,3,P0126,R1005,C-1002,PM-1124,SID-1003,C20468
TRX104297,ORD563067,12/12/2024,7,P6794,R1006,C-1003,PM-1125,SID-1001,C26258
TRX104094,ORD526161,12/12/2024,5,P5552,R1007,C-1002,PM-1126,SID-1002,C24637
TRX104669,ORD574005,13/12/2024,5,P7834,R1008,C-1003,PM-1127,SID-1003,C28408
TRX100569,ORD517683,13/12/2024,1,P1628,R1009,C-1004,PM-1122,SID-1004,C27759
TRX101324,ORD648463,13/12/2024,6,P5107,R1010,C-1002,PM-1123,SID-1001,C25499
TRX102539,ORD615562,13/12/2024,3,P0481,R1001,C-1002,PM-1124,SID-1002,C27580
TRX102849,ORD551879,14/12/2024,1,P1840,R1002,C-1002,PM-1125,SID-1003,C22460
TRX102990,ORD535151,14/12/2024,2,P6454,R1003,C-1002,PM-1126,SID-1004,C28516
TRX104945,ORD629240,14/12/2024,3,P4101,R1004,C-1002,PM-1127,SID-1001,C22654
TRX100716,ORD586126,14/12/2024,3,P2359,R1005,C-1002,PM-1122,SID-1002,C22333
TRX104490,ORD503233,15/12/2024,3,P7251,R1006,C-1003,PM-1123,SID-1003,C26191
TRX100313,ORD673948,16/12/2024,4,P4495,R1006,C-1002,PM-1124,SID-1004,C27222
TRX100848,ORD516968,16/12/2024,4,P0225,R1001,C-1003,PM-1125,SID-1001,C24669
TRX101620,ORD657832,16/12/2024,3,P1894,R1002,C-1004,PM-1126,SID-1001,C25286
TRX103909,ORD617737,16/12/2024,6,P4355,R1003,C-1002,PM-1127,SID-1002,C26342
TRX103956,ORD582628,17/12/2024,2,P4309,R1004,C-1003,PM-1122,SID-1001,C28870
TRX104581,ORD507968,17/12/2024,6,P2707,R1005,C-1004,PM-1123,SID-1002,C25026
TRX103408,ORD692436,17/12/2024,2,P7603,R1006,C-1002,PM-1124,SID-1003,C29913
TRX104315,ORD590048,19/12/2024,8,P8444,R1007,C-1003,PM-1125,SID-1004,C26773
TRX104410,ORD629736,19/12/2024,8,P1566,R1008,C-1004,PM-1126,SID-1001,C23205
TRX101803,ORD537137,19/12/2024,7,P3193,R1009,C-1001,PM-1127,SID-1002,C26822
TRX103420,ORD583927,20/12/2024,1,P9484,R1010,C-1002,PM-1122,SID-1003,C25828
TRX101530,ORD696203,20/12/2024,3,P2653,R1001,C-1003,PM-1123,SID-1001,C21250
TRX101619,ORD549709,20/12/2024,3,P0126,R1001,C-1004,PM-1124,SID-1002,C25473
TRX102214,ORD508892,21/12/2024,3,P6794,R1002,C-1001,PM-1125,SID-1001,C29065
TRX102343,ORD643184,21/12/2024,3,P5552,R1001,C-1002,PM-1126,SID-1002,C29529
TRX102667,ORD678241,21/12/2024,3,P7834,R1002,C-1001,PM-1127,SID-1003,C22069
TRX102706,ORD552942,22/12/2024,3,P1628,R1003,C-1001,PM-1122,SID-1001,C20479
TRX104026,ORD580395,22/12/2024,2,P5107,R1004,C-1002,PM-1123,SID-1002,C29342
TRX104250,ORD693498,22/12/2024,4,P0481,R1005,C-1003,PM-1124,SID-1003,C24739
TRX100794,ORD584265,22/12/2024,5,P1840,R1006,C-1004,PM-1125,SID-1004,C25231
TRX102555,ORD690262,22/12/2024,2,P6454,R1007,C-1001,PM-1126,SID-1001,C21205
TRX104404,ORD589841,22/12/2024,6,P4101,R1001,C-1002,PM-1127,SID-1002,C23600
TRX101990,ORD525279,22/12/2024,4,P2359,R1002,C-1003,PM-1122,SID-1003,C26159
TRX102242,ORD617321,23/12/2024,2,P7251,R1003,C-1004,PM-1123,SID-1004,C27062
TRX102417,ORD664078,23/12/2024,2,P4495,R1004,C-1001,PM-1124,SID-1001,C27111
TRX103653,ORD603794,23/12/2024,5,P0225,R1005,C-1002,PM-1125,SID-1002,C22929
TRX104666,ORD632167,23/12/2024,6,P1894,R1006,C-1003,PM-1126,SID-1003,C25323
TRX101059,ORD578805,23/12/2024,7,P4355,R1007,C-1004,PM-1127,SID-1004,C20235
TRX101310,ORD663237,23/12/2024,6,P4309,R1008,C-1002,PM-1122,SID-1001,C26058
TRX101806,ORD614973,25/12/2024,3,P2707,R1009,C-1002,PM-1123,SID-1001,C29368
TRX103735,ORD568829,25/12/2024,3,P7603,R1010,C-1003,PM-1124,SID-1002,C27018
TRX101657,ORD588135,26/12/2024,2,P8444,R1001,C-1002,PM-1125,SID-1001,C23046
TRX101678,ORD544678,26/12/2024,3,P1566,R1002,C-1003,PM-1126,SID-1002,C25769
TRX102711,ORD582889,26/12/2024,5,P3193,R1003,C-1004,PM-1127,SID-1003,C22805
TRX103719,ORD653872,26/12/2024,2,P9484,R1004,C-1002,PM-1122,SID-1004,C22338
TRX101474,ORD606216,27/12/2024,4,P2653,R1005,C-1002,PM-1123,SID-1001,C22802
TRX100181,ORD691343,27/12/2024,5,P0126,R1006,C-1002,PM-1124,SID-1002,C23066
TRX101712,ORD695823,28/12/2024,2,P6794,R1006,C-1002,PM-1125,SID-1003,C24252
TRX101770,ORD580422,28/12/2024,6,P5552,R1001,C-1002,PM-1126,SID-1001,C28825
TRX103045,ORD541198,28/12/2024,6,P7834,R1002,C-1002,PM-1127,SID-1002,C20173
TRX102419,ORD695462,28/12/2024,5,P1628,R1003,C-1003,PM-1122,SID-1001,C26647
TRX102742,ORD690979,28/12/2024,2,P5107,R1004,C-1002,PM-1123,SID-1002,C22369
TRX103340,ORD619252,28/12/2024,3,P0481,R1005,C-1003,PM-1124,SID-1003,C25366
TRX100129,ORD574415,29/12/2024,2,P1840,R1006,C-1004,PM-1125,SID-1001,C20716
TRX100347,ORD626872,29/12/2024,6,P6454,R1007,C-1002,PM-1126,SID-1002,C26120
TRX102487,ORD574562,29/12/2024,2,P4101,R1008,C-1003,PM-1127,SID-1003,C21797
TRX101929,ORD687350,29/12/2024,2,P2359,R1009,C-1004,PM-1122,SID-1004,C29628
TRX102696,ORD564437,29/12/2024,5,P7251,R1010,C-1002,PM-1123,SID-1001,C28230
TRX103678,ORD616048,29/12/2024,1,P4495,R1001,C-1003,PM-1124,SID-1002,C25426
TRX102575,ORD530143,30/12/2024,3,P0225,R1001,C-1004,PM-1125,SID-1003,C28755
TRX103510,ORD688777,30/12/2024,5,P1894,R1002,C-1001,PM-1126,SID-1004,C25337
TRX104180,ORD585715,30/12/2024,2,P4355,R1001,C-1002,PM-1127,SID-1001,C24753
TRX100157,ORD672913,31/12/2024,5,P4309,R1002,C-1003,PM-1122,SID-1002,C21100
TRX101350,ORD523870,31/12/2024,3,P2707,R1003,C-1004,PM-1123,SID-1003,C20369
TRX101438,ORD566829,31/12/2024,4,P7603,R1004,C-1001,PM-1124,SID-1004,C24766
TRX101542,ORD633964,01/01/2025,6,P8444,R1005,C-1002,PM-1125,SID-1001,C24281
TRX103288,ORD666235,01/01/2025,8,P1566,R1006,C-1001,PM-1126,SID-1001,C23748
TRX104522,ORD596062,01/01/2025,3,P3193,R1007,C-1001,PM-1127,SID-1002,C24441
TRX104687,ORD688938,02/01/2025,5,P9484,R1001,C-1002,PM-1122,SID-1001,C28138
TRX100291,ORD583558,02/01/2025,4,P2653,R1002,C-1003,PM-1123,SID-1002,C25582
TRX100552,ORD686451,02/01/2025,4,P0126,R1003,C-1004,PM-1124,SID-1003,C25805
TRX100772,ORD580352,02/01/2025,5,P6794,R1004,C-1001,PM-1125,SID-1004,C24320
TRX101104,ORD594663,03/01/2025,3,P5552,R1005,C-1002,PM-1126,SID-1001,C25681
TRX101186,ORD643214,03/01/2025,4,P7834,R1006,C-1003,PM-1127,SID-1002,C22241
TRX102298,ORD601398,03/01/2025,3,P1628,R1007,C-1004,PM-1122,SID-1003,C22182
TRX104227,ORD536030,03/01/2025,4,P5107,R1008,C-1001,PM-1123,SID-1001,C20036
TRX102496,ORD624212,03/01/2025,5,P0481,R1009,C-1002,PM-1124,SID-1002,C24831
TRX102691,ORD532957,03/01/2025,3,P1840,R1010,C-1003,PM-1125,SID-1001,C23614
TRX100174,ORD617113,04/01/2025,2,P6454,R1001,C-1004,PM-1126,SID-1002,C25723
TRX101496,ORD530647,04/01/2025,4,P4101,R1002,C-1002,PM-1127,SID-1003,C29894
TRX102190,ORD528631,04/01/2025,5,P2359,R1003,C-1002,PM-1122,SID-1001,C21524
TRX103162,ORD551826,04/01/2025,6,P7251,R1004,C-1003,PM-1123,SID-1002,C21478
TRX100699,ORD658537,04/01/2025,3,P4495,R1005,C-1002,PM-1124,SID-1003,C27606
TRX102247,ORD621824,04/01/2025,4,P0225,R1006,C-1003,PM-1125,SID-1004,C27713
TRX101073,ORD520677,05/01/2025,3,P1894,R1006,C-1004,PM-1126,SID-1001,C28602
TRX102031,ORD577599,05/01/2025,5,P4355,R1001,C-1002,PM-1127,SID-1002,C24726
TRX102618,ORD570814,05/01/2025,5,P4309,R1002,C-1002,PM-1122,SID-1003,C23799
TRX103687,ORD671211,05/01/2025,4,P2707,R1003,C-1002,PM-1123,SID-1004,C25544
TRX104722,ORD673411,05/01/2025,3,P7603,R1004,C-1002,PM-1124,SID-1001,C21040
TRX104781,ORD572900,06/01/2025,4,P8444,R1005,C-1002,PM-1125,SID-1002,C27167
TRX100077,ORD624088,06/01/2025,6,P1566,R1006,C-1002,PM-1126,SID-1003,C29949
TRX100627,ORD626477,06/01/2025,1,P3193,R1007,C-1003,PM-1127,SID-1004,C26243
TRX100805,ORD688632,06/01/2025,6,P9484,R1008,C-1002,PM-1122,SID-1001,C26380
TRX101700,ORD549701,06/01/2025,2,P2653,R1009,C-1003,PM-1123,SID-1001,C28722
TRX104222,ORD639490,06/01/2025,3,P0126,R1010,C-1004,PM-1124,SID-1002,C22895
TRX104577,ORD604698,07/01/2025,3,P6794,R1001,C-1002,PM-1125,SID-1001,C20458
TRX102938,ORD684363,07/01/2025,5,P5552,R1001,C-1003,PM-1126,SID-1002,C28082
TRX103211,ORD651793,07/01/2025,2,P7834,R1002,C-1004,PM-1127,SID-1003,C23298
TRX104138,ORD649209,08/01/2025,1,P1628,R1001,C-1002,PM-1122,SID-1004,C22654
TRX102323,ORD580192,08/01/2025,5,P5107,R1002,C-1003,PM-1123,SID-1001,C22333
TRX104274,ORD607178,08/01/2025,2,P0481,R1003,C-1004,PM-1124,SID-1002,C26191
TRX104760,ORD561375,08/01/2025,3,P1840,R1004,C-1001,PM-1125,SID-1003,C27222
TRX102586,ORD575712,08/01/2025,5,P6454,R1005,C-1002,PM-1126,SID-1001,C24669
TRX103911,ORD664525,09/01/2025,4,P4101,R1006,C-1003,PM-1127,SID-1002,C25286
TRX103970,ORD672497,09/01/2025,6,P2359,R1007,C-1004,PM-1122,SID-1001,C26342
TRX100787,ORD541595,09/01/2025,4,P7251,R1001,C-1001,PM-1123,SID-1002,C28870
TRX101786,ORD574059,09/01/2025,4,P4495,R1002,C-1002,PM-1124,SID-1003,C25026
TRX102698,ORD566474,09/01/2025,1,P0225,R1003,C-1001,PM-1125,SID-1001,C29913
TRX103560,ORD662836,09/01/2025,5,P1894,R1004,C-1001,PM-1126,SID-1002,C26773
TRX100045,ORD636087,10/01/2025,4,P4355,R1005,C-1002,PM-1127,SID-1003,C23205
TRX100243,ORD627610,10/01/2025,6,P4309,R1006,C-1003,PM-1122,SID-1004,C26822
TRX100442,ORD560290,10/01/2025,5,P2707,R1007,C-1004,PM-1123,SID-1001,C25828
TRX101206,ORD529161,10/01/2025,8,P7603,R1008,C-1001,PM-1124,SID-1002,C21250
TRX103370,ORD695031,11/01/2025,1,P8444,R1009,C-1002,PM-1125,SID-1003,C25473
TRX103381,ORD532909,11/01/2025,4,P1566,R1010,C-1003,PM-1126,SID-1004,C29065
TRX100134,ORD636538,11/01/2025,2,P3193,R1001,C-1004,PM-1127,SID-1001,C29529
TRX102127,ORD501010,11/01/2025,3,P9484,R1002,C-1001,PM-1122,SID-1002,C22069
TRX102429,ORD674451,11/01/2025,4,P2653,R1003,C-1002,PM-1123,SID-1003,C20479
TRX102944,ORD520520,12/01/2025,5,P0126,R1004,C-1003,PM-1124,SID-1004,C29342
TRX103036,ORD658099,12/01/2025,3,P6794,R1005,C-1004,PM-1125,SID-1001,C24739
TRX104675,ORD667500,13/01/2025,5,P5552,R1006,C-1002,PM-1126,SID-1001,C25231
TRX101238,ORD697688,13/01/2025,3,P7834,R1006,C-1002,PM-1127,SID-1002,C21205
TRX102412,ORD510352,13/01/2025,6,P1628,R1001,C-1003,PM-1122,SID-1001,C23600
TRX102485,ORD550666,13/01/2025,3,P5107,R1002,C-1002,PM-1123,SID-1002,C26159
TRX103082,ORD566309,14/01/2025,3,P0481,R1003,C-1003,PM-1124,SID-1003,C27062
TRX104801,ORD548481,15/01/2025,3,P1840,R1004,C-1004,PM-1125,SID-1004,C25146
TRX100332,ORD676509,15/01/2025,2,P6454,R1005,C-1002,PM-1126,SID-1001,C29424
TRX102563,ORD653220,15/01/2025,2,P4101,R1006,C-1002,PM-1127,SID-1002,C25142
TRX103117,ORD682777,15/01/2025,3,P2359,R1007,C-1002,PM-1122,SID-1003,C22332
TRX103371,ORD506304,15/01/2025,6,P7251,R1008,C-1002,PM-1123,SID-1001,C21194
TRX104721,ORD521370,16/01/2025,4,P4495,R1009,C-1002,PM-1124,SID-1002,C28609
TRX104732,ORD693886,16/01/2025,4,P0225,R1010,C-1002,PM-1125,SID-1001,C28416
TRX100468,ORD688189,16/01/2025,8,P1894,R1001,C-1003,PM-1126,SID-1002,C29720
TRX100610,ORD679365,17/01/2025,1,P4355,R1001,C-1002,PM-1127,SID-1003,C25863
TRX100719,ORD553026,17/01/2025,3,P4309,R1002,C-1003,PM-1122,SID-1001,C22985
TRX100105,ORD660519,17/01/2025,5,P2707,R1001,C-1004,PM-1123,SID-1002,C27773
TRX101029,ORD680376,17/01/2025,4,P7603,R1002,C-1002,PM-1124,SID-1003,C29562
TRX102287,ORD678078,17/01/2025,7,P8444,R1003,C-1003,PM-1125,SID-1004,C22735
TRX103165,ORD526030,17/01/2025,4,P1566,R1004,C-1004,PM-1126,SID-1001,C27679
TRX104877,ORD546775,17/01/2025,4,P3193,R1005,C-1002,PM-1127,SID-1002,C26673
TRX100156,ORD605412,17/01/2025,2,P9484,R1006,C-1003,PM-1122,SID-1003,C27244
TRX100185,ORD616779,18/01/2025,2,P2653,R1007,C-1004,PM-1123,SID-1004,C22672
TRX100218,ORD523945,18/01/2025,4,P0126,R1001,C-1001,PM-1124,SID-1001,C26271
TRX100653,ORD663588,18/01/2025,1,P6794,R1002,C-1002,PM-1125,SID-1002,C28234
TRX101184,ORD574069,19/01/2025,5,P5552,R1003,C-1003,PM-1126,SID-1003,C23541
TRX102480,ORD583660,19/01/2025,5,P7834,R1004,C-1004,PM-1127,SID-1004,C23526
TRX100910,ORD589025,19/01/2025,4,P1628,R1005,C-1001,PM-1122,SID-1001,C26479
TRX101677,ORD595180,20/01/2025,4,P5107,R1006,C-1002,PM-1123,SID-1001,C20420
TRX102524,ORD654038,20/01/2025,2,P0481,R1007,C-1001,PM-1124,SID-1002,C27082
TRX104896,ORD582466,20/01/2025,7,P1840,R1008,C-1001,PM-1125,SID-1001,C22334
TRX100581,ORD668612,20/01/2025,6,P6454,R1009,C-1002,PM-1126,SID-1002,C26039
TRX101243,ORD568629,21/01/2025,4,P4101,R1010,C-1003,PM-1127,SID-1003,C21225
TRX101293,ORD573852,21/01/2025,5,P2359,R1001,C-1004,PM-1122,SID-1004,C29961
TRX103844,ORD581514,22/01/2025,3,P7251,R1002,C-1001,PM-1123,SID-1001,C29709
TRX104704,ORD692448,22/01/2025,2,P4495,R1003,C-1002,PM-1124,SID-1002,C24476
TRX100256,ORD619331,22/01/2025,3,P0225,R1004,C-1003,PM-1125,SID-1003,C27462
TRX102769,ORD636956,22/01/2025,6,P1894,R1005,C-1004,PM-1126,SID-1001,C28379
TRX101078,ORD560953,22/01/2025,6,P4355,R1006,C-1001,PM-1127,SID-1002,C28782
TRX102464,ORD547235,23/01/2025,5,P4309,R1006,C-1002,PM-1122,SID-1001,C20797
TRX103902,ORD567424,23/01/2025,4,P2707,R1001,C-1003,PM-1123,SID-1002,C20215
TRX104597,ORD527748,23/01/2025,3,P7603,R1002,C-1004,PM-1124,SID-1003,C29994
TRX103500,ORD698404,23/01/2025,3,P8444,R1003,C-1002,PM-1125,SID-1001,C29637
TRX100283,ORD609494,23/01/2025,6,P1566,R1004,C-1002,PM-1126,SID-1002,C20870
TRX101962,ORD658078,23/01/2025,3,P3193,R1005,C-1003,PM-1127,SID-1003,C24971
TRX102665,ORD682721,24/01/2025,5,P9484,R1006,C-1002,PM-1122,SID-1004,C21106
TRX103131,ORD696482,24/01/2025,2,P2653,R1007,C-1003,PM-1123,SID-1001,C22795
TRX103708,ORD590073,24/01/2025,4,P0126,R1008,C-1004,PM-1124,SID-1002,C27415
TRX100593,ORD523256,24/01/2025,3,P6794,R1009,C-1002,PM-1125,SID-1003,C24426
TRX100963,ORD571396,25/01/2025,9,P5552,R1010,C-1002,PM-1126,SID-1004,C22427
TRX104567,ORD575451,25/01/2025,5,P7834,R1001,C-1002,PM-1127,SID-1001,C24253
TRX100344,ORD501547,25/01/2025,5,P1628,R1001,C-1002,PM-1122,SID-1002,C21684
TRX101034,ORD532367,26/01/2025,2,P5107,R1002,C-1002,PM-1123,SID-1003,C26358
TRX101851,ORD604065,26/01/2025,1,P0481,R1001,C-1002,PM-1124,SID-1004,C25468
TRX102272,ORD506211,26/01/2025,3,P1840,R1002,C-1003,PM-1125,SID-1001,C22248
TRX102342,ORD619006,26/01/2025,4,P6454,R1003,C-1002,PM-1126,SID-1001,C28222
TRX102752,ORD569197,27/01/2025,6,P4101,R1004,C-1003,PM-1127,SID-1002,C28807
TRX103129,ORD624726,27/01/2025,5,P2359,R1005,C-1004,PM-1122,SID-1001,C22894
TRX104674,ORD549098,27/01/2025,7,P7251,R1006,C-1002,PM-1123,SID-1002,C29800
TRX102941,ORD617518,28/01/2025,8,P4495,R1007,C-1003,PM-1124,SID-1003,C21785
TRX103656,ORD636593,28/01/2025,7,P0225,R1001,C-1004,PM-1125,SID-1004,C22968
TRX104895,ORD654044,29/01/2025,5,P1894,R1002,C-1002,PM-1126,SID-1001,C20787
TRX101807,ORD678947,29/01/2025,3,P4355,R1003,C-1003,PM-1127,SID-1002,C20377
TRX103881,ORD695326,29/01/2025,3,P4309,R1004,C-1004,PM-1122,SID-1003,C27173
TRX104950,ORD564446,29/01/2025,3,P2707,R1005,C-1001,PM-1123,SID-1001,C25771
TRX100891,ORD532250,30/01/2025,6,P7603,R1006,C-1002,PM-1124,SID-1002,C29804
TRX101262,ORD517897,30/01/2025,4,P8444,R1007,C-1003,PM-1125,SID-1001,C27055
TRX102494,ORD570004,30/01/2025,1,P1566,R1008,C-1004,PM-1126,SID-1002,C24940
TRX103661,ORD515492,30/01/2025,3,P3193,R1009,C-1001,PM-1127,SID-1003,C25496
TRX100007,ORD529008,31/01/2025,4,P9484,R1010,C-1002,PM-1122,SID-1001,C23451
TRX100021,ORD568004,31/01/2025,5,P2653,R1001,C-1001,PM-1123,SID-1002,C24717
TRX100389,ORD651712,31/01/2025,6,P0126,R1002,C-1001,PM-1124,SID-1003,C26486
TRX101880,ORD697285,31/01/2025,2,P6794,R1003,C-1002,PM-1125,SID-1004,C25385
TRX102056,ORD534371,31/01/2025,7,P5552,R1004,C-1003,PM-1126,SID-1001,C21463
TRX102913,ORD531580,31/01/2025,4,P7834,R1005,C-1004,PM-1127,SID-1002,C21070
TRX104785,ORD644668,01/02/2025,3,P1628,R1006,C-1001,PM-1122,SID-1003,C23717
TRX100611,ORD608072,01/02/2025,4,P5107,R1006,C-1002,PM-1123,SID-1004,C28520
TRX101831,ORD532604,01/02/2025,7,P0481,R1001,C-1003,PM-1124,SID-1001,C29647
TRX102249,ORD686488,01/02/2025,7,P1840,R1002,C-1004,PM-1125,SID-1002,C29326
TRX103134,ORD512842,02/02/2025,5,P6454,R1003,C-1001,PM-1126,SID-1003,C21728
TRX103349,ORD513042,02/02/2025,4,P4101,R1004,C-1002,PM-1127,SID-1004,C25134
TRX103804,ORD587807,03/02/2025,5,P2359,R1005,C-1003,PM-1122,SID-1001,C27003
TRX101127,ORD630936,03/02/2025,4,P7251,R1006,C-1004,PM-1123,SID-1001,C25108
TRX102662,ORD517752,03/02/2025,6,P4495,R1007,C-1002,PM-1124,SID-1002,C23858
TRX103493,ORD639711,03/02/2025,5,P0225,R1008,C-1002,PM-1125,SID-1001,C21167
TRX104626,ORD588112,03/02/2025,2,P1894,R1009,C-1003,PM-1126,SID-1002,C22105
TRX103221,ORD552511,03/02/2025,5,P4355,R1010,C-1002,PM-1127,SID-1003,C29374
TRX103825,ORD650959,03/02/2025,4,P4309,R1001,C-1003,PM-1122,SID-1004,C26051
TRX104287,ORD519554,03/02/2025,5,P2707,R1001,C-1004,PM-1123,SID-1001,C27111
TRX102425,ORD682915,04/02/2025,7,P7603,R1002,C-1002,PM-1124,SID-1002,C22929
TRX104489,ORD619016,04/02/2025,7,P8444,R1001,C-1002,PM-1125,SID-1003,C25323
TRX104554,ORD617859,04/02/2025,2,P1566,R1002,C-1002,PM-1126,SID-1001,C20235
TRX104802,ORD527363,04/02/2025,3,P3193,R1003,C-1002,PM-1127,SID-1002,C26058
TRX100494,ORD699417,04/02/2025,7,P9484,R1004,C-1002,PM-1122,SID-1001,C29368
TRX100560,ORD582522,04/02/2025,5,P2653,R1005,C-1002,PM-1123,SID-1002,C27018
TRX104322,ORD661231,05/02/2025,4,P0126,R1006,C-1003,PM-1124,SID-1003,C23046
TRX101346,ORD535634,05/02/2025,4,P6794,R1007,C-1002,PM-1125,SID-1001,C25769
TRX101768,ORD657208,05/02/2025,5,P5552,R1001,C-1003,PM-1126,SID-1002,C22805
TRX100977,ORD683294,06/02/2025,3,P7834,R1002,C-1004,PM-1127,SID-1003,C22338
TRX102410,ORD542526,06/02/2025,1,P1628,R1003,C-1002,PM-1122,SID-1004,C22802
TRX104458,ORD639402,06/02/2025,6,P5107,R1004,C-1003,PM-1123,SID-1001,C23066
TRX104821,ORD544238,07/02/2025,1,P0481,R1005,C-1004,PM-1124,SID-1002,C24252
TRX100178,ORD635864,07/02/2025,3,P1840,R1006,C-1002,PM-1125,SID-1003,C28825
TRX103123,ORD546304,07/02/2025,3,P6454,R1007,C-1003,PM-1126,SID-1004,C20173
TRX103853,ORD558791,07/02/2025,4,P4101,R1008,C-1004,PM-1127,SID-1001,C26647
TRX104823,ORD529745,07/02/2025,5,P2359,R1009,C-1001,PM-1122,SID-1002,C22369
TRX100952,ORD506241,07/02/2025,3,P7251,R1010,C-1002,PM-1123,SID-1003,C25366
TRX101961,ORD511373,07/02/2025,4,P4495,R1001,C-1003,PM-1124,SID-1004,C20716
TRX102149,ORD617272,07/02/2025,2,P0225,R1002,C-1004,PM-1125,SID-1001,C26120
TRX102915,ORD617835,07/02/2025,1,P1894,R1003,C-1001,PM-1126,SID-1001,C21797
TRX103589,ORD534306,07/02/2025,3,P4355,R1004,C-1002,PM-1127,SID-1002,C29628
TRX104662,ORD524027,08/02/2025,3,P4309,R1005,C-1001,PM-1122,SID-1001,C28230
TRX100253,ORD659756,08/02/2025,5,P2707,R1006,C-1001,PM-1123,SID-1002,C25426
TRX100775,ORD677605,08/02/2025,6,P7603,R1006,C-1002,PM-1124,SID-1003,C28755
TRX102310,ORD512021,08/02/2025,4,P8444,R1001,C-1003,PM-1125,SID-1004,C25337
TRX102652,ORD613795,09/02/2025,4,P1566,R1002,C-1004,PM-1126,SID-1001,C24753
TRX103644,ORD603703,09/02/2025,2,P3193,R1003,C-1001,PM-1127,SID-1002,C21100
TRX104437,ORD548877,09/02/2025,4,P9484,R1004,C-1002,PM-1122,SID-1003,C20369
TRX100989,ORD688566,09/02/2025,4,P2653,R1005,C-1003,PM-1123,SID-1001,C24766
TRX101008,ORD627243,09/02/2025,1,P0126,R1006,C-1004,PM-1124,SID-1002,C24281
TRX102025,ORD674714,09/02/2025,4,P6794,R1007,C-1001,PM-1125,SID-1001,C23748
TRX100382,ORD664634,10/02/2025,5,P5552,R1008,C-1002,PM-1126,SID-1002,C24441
TRX101358,ORD617969,10/02/2025,5,P7834,R1009,C-1003,PM-1127,SID-1003,C28138
TRX101982,ORD686151,10/02/2025,6,P1628,R1010,C-1004,PM-1122,SID-1001,C25582
